Estimate,SE,dfcom,LCI,UCI,term,exposure,exposure_value,modifier_value,outcome,modifier_var,modifier1,modifier1_value
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,NA,NA,NA
0.3622141191774378,0.057108566842176044,218848,0.25028132816677273,0.47414691018810284,Contrast 3,COHORTexposed,1,NA,CPIT2DM,NA,NA,NA
0.14556534402459223,0.048797455289842605,218848,0.04992233165650073,0.24120835639268373,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,NA,NA,NA
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,Overlap,NA,NA
0.2147178108355821,0.0611563329897402,218848,0.09485139817569133,0.3345842234954729,Contrast 3,COHORTexposed,1,NA,CPIT2DM,Overlap,NA,NA
0.06567014729915951,0.05264655680002852,218848,-0.03751710402889638,0.1688573986272154,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,Overlap,NA,NA
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0.3158223920363396,0.07556547328292526,218848,0.16771406440180608,0.4639307196708731,Contrast 3,COHORTexposed,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0.04525061426161164,0.06286609296863083,218848,-0.07796692795690477,0.16846815648012806,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0.314493373867741,0.07136685028741727,218848,0.17461434730440317,0.45437240043107885,Contrast 3,COHORTexposed,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0.10576531135859546,0.06094958892838706,218848,-0.01369588294104318,0.2252265056582341,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category18 to 39,1
0.1435184723776456,0.13983901107782887,218848,-0.130565989334899,0.41760293409019017,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category18 to 39,1
-0.16994951394358743,0.12258617525311387,218848,-0.4102184174396906,0.07031938955251577,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category18 to 39,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0.34463667628573524,0.06992502739066715,218848,0.20758362260002763,0.4816897299714429,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0.10196596429907498,0.05933988633129271,218848,-0.014340212910258734,0.21827214150840868,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category65 plus,1
0.2562620465953161,0.08783329319036956,218848,0.08410879194219176,0.4284153012484404,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category65 plus,1
0.0527392982905269,0.07112638136679209,218848,-0.08666840918838559,0.19214700576943938,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category65 plus,1
0,0,206861,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0.2210206326430741,0.10534178322746396,206861,0.014550737517244727,0.42749052776890345,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0.10706976075629178,0.08801927825158246,206861,-0.06544802461680983,0.2795875461293934,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0,0,206861,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0.3254536172671493,0.08010790634785975,206861,0.16844212082534418,0.4824651137089544,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0.037089926979392646,0.0677227327349754,206861,-0.09564662918115913,0.16982648313994442,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0,0,206861,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0.31094331597272384,0.08485349991496163,206861,0.14463045613939904,0.4772561758060486,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0.09496488229941683,0.07290289099616286,206861,-0.047924784053062386,0.23785454865189604,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0.3788247544216957,0.15028715288652378,218848,0.08426193476410909,0.6733875740792823,Contrast 3,COHORTexposed,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0.010880335518213963,0.14111468367276603,218848,-0.2657044444804074,0.2874651155168354,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,hospitalization_category,,1
0.24592434084991582,0.062331203342627074,218848,0.12375518229836675,0.3680934994014649,Contrast 3,COHORTexposed,1,NA,CPIT2DM,hospitalization_category,,1
0.041048009911290734,0.051945291205820816,218848,-0.06076476085211806,0.14286078067469954,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,hospitalization_category,,1
