Estimate,SE,dfcom,LCI,UCI,term,exposure,exposure_value,modifier_value,outcome,modifier_var,modifier1,modifier1_value
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,NA,NA,NA
0.4987707333979693,0.0463611931654864,218848,0.40790279479361596,0.5896386720023227,Contrast 3,COHORTexposed,1,NA,CPIT2DM,NA,NA,NA
0.25068297759611613,0.0418501102228244,218848,0.1686567615593803,0.33270919363285195,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,NA,NA,NA
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,Overlap,NA,NA
0.37453485272964154,0.047659864251259676,218848,0.28112151879717256,0.4679481866621105,Contrast 3,COHORTexposed,1,NA,CPIT2DM,Overlap,NA,NA
0.18016054508221188,0.04450125571419262,218848,0.09293808388239436,0.2673830062820294,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,Overlap,NA,NA
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0.4658002106669393,0.06659080243742409,218848,0.33528223788958805,0.5963181834442906,Contrast 3,COHORTexposed,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0.15794359193042892,0.05699240425986897,218848,0.04623847958108575,0.2696487042797721,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0.4656174832421738,0.061255313128755554,218848,0.3455570695098129,0.5856778969745347,Contrast 3,COHORTexposed,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0.21687439639662726,0.05476573749755337,218848,0.10953355090142265,0.3242152418918319,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category18 to 39,1
0.2856752285412547,0.13598354044970373,218848,0.019147489259835393,0.5522029678226741,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category18 to 39,1
-0.059832005524944054,0.11958100946659558,218848,-0.29421078407947143,0.1745467730295833,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category18 to 39,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0.5027204724620444,0.05911159637433641,218848,0.3868617435683451,0.6185792013557438,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0.2173879099477361,0.052942382772407426,218848,0.11362083971381755,0.32115498018165467,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category65 plus,1
0.4068951863156306,0.08070437943981952,218848,0.24871460261358433,0.5650757700176768,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category65 plus,1
0.16536911943519078,0.0663297840575407,218848,0.03536274268241102,0.29537549618797054,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category65 plus,1
0,0,206861,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0.43880151360990394,0.09477047676485827,206861,0.25305137915078174,0.6245516480690261,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0.28916184471887396,0.08173773300148648,206861,0.12895588803596045,0.44936780140178745,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0,0,206861,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0.48844231353651846,0.07295393838122566,206861,0.3454525943093162,0.6314320327637207,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0.15350402528165086,0.06210277529383707,206861,0.0317825857057302,0.2752254648575715,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0,0,206861,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0.48649377637364577,0.07579335571205846,206861,0.3379387991780112,0.6350487535692804,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0.21700797097578556,0.06769524106771657,206861,0.08432529848306108,0.34969064346851003,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0.5193466755494467,0.14613336943791816,218848,0.23292527145112712,0.8057680796477662,Contrast 3,COHORTexposed,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0.09906025851418684,0.13895713963777295,218848,-0.17329573517584815,0.3714162522042218,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0,0,218848,0,0,Contrast 3,COHORThistorical,1,NA,CPIT2DM,hospitalization_category,,1
0.4048981665035245,0.05012068317434506,218848,0.3066616274818082,0.5031347055252409,Contrast 3,COHORTexposed,1,NA,CPIT2DM,hospitalization_category,,1
0.16247137345859314,0.04382561145756879,218848,0.07657317500175831,0.24836957191542797,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,hospitalization_category,,1
