Estimate,SE,dfcom,LCI,UCI,term,exposure,exposure_value,modifier_value,outcome,modifier_var,modifier1,modifier1_value
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,NA,NA,NA
0.39911042824743137,0.09897171598581846,218844,0.2051258649152272,0.5930949915796355,Contrast 3,COHORTexposed,1,NA,CPITF,NA,NA,NA
0.5302237117189942,0.08678554866888405,218844,0.36012403632798146,0.700323387110007,Contrast 3,COHORTunexposed,1,NA,CPITF,NA,NA,NA
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,Overlap,NA,NA
0.4139842233515275,0.10452292466148744,218844,0.20911929101501214,0.6188491556880429,Contrast 3,COHORTexposed,1,NA,CPITF,Overlap,NA,NA
0.6517463053746511,0.10160286598106456,218844,0.4526046880517645,0.8508879226975377,Contrast 3,COHORTunexposed,1,NA,CPITF,Overlap,NA,NA
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryMale,1
0.3786076943660805,0.14913751588186897,218844,0.08629816323761735,0.6709172254945437,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
0.36980788408172816,0.12278061030783054,218844,0.1291578878783803,0.610457880285076,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryFemale,1
0.4068776346517374,0.1242320495294036,218844,0.16338281757410633,0.6503724517293684,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
0.6460299880728444,0.10513528293485869,218844,0.4399648335205214,0.8520951426251674,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category18 to 39,1
0.30391816938084804,0.19268765465981413,218844,-0.07374963375238763,0.6815859725140837,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category18 to 39,1
0.6541711328692821,0.14958503830566736,218844,0.3609844577901741,0.9473578079483901,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category18 to 39,1
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category40 to 64,1
0.06541736790151303,0.14728484806814698,218844,-0.22326093431205507,0.35409567011508114,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category40 to 64,1
0.23062031024543023,0.11942733112349527,218844,-0.0034572587566204793,0.46469787924748096,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category40 to 64,1
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category65 plus,1
0.8296135496527759,0.16684669250358547,218844,0.5025940323457484,1.1566330669598033,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category65 plus,1
0.7588534607202027,0.1369969066532206,218844,0.4903395236798903,1.0273673977605151,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category65 plus,1
0,0,206857,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0.3932849055814951,0.14099041979530916,206857,0.11694368278268913,0.6696261283803011,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0.4974606398860504,0.11990149269214741,206857,0.26245371420944147,0.7324675655626594,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0,0,206857,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0.5192650465296069,0.16123468986605566,206857,0.20324505439213786,0.835285038667076,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0.6975657967556367,0.12225558847402385,206857,0.45794484334654995,0.9371867501647234,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0,0,206857,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0.1175135686116448,0.2293753598028296,206857,-0.3320621366019012,0.5670892738251908,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0.24963801784412193,0.1881325556525157,206857,-0.1191017912348088,0.6183778269230527,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,hospitalization,1
0.6447641761301139,0.4569674516888672,218844,-0.2508920291800658,1.5404203814402937,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
1.0241350917412801,0.4175920885367195,218844,0.20565459820930998,1.8426155852732502,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
0,0,218844,0,0,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,,1
0.3817462056368852,0.10341301603475281,218844,0.1790566942087697,0.5844357170650007,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,,1
0.48917103648790206,0.09686321743589757,218844,0.29931913031354285,0.6790229426622613,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,,1
