Estimate,SE,dfcom,LCI,UCI,term,exposure,exposure_value,modifier_value,outcome,modifier_var,modifier1,modifier1_value
-0.5302237117189942,0.08678554866888405,218844,-0.700323387110007,-0.36012403632798146,Contrast 3,COHORThistorical,1,NA,CPITF,NA,NA,NA
-0.1311132834715628,0.0877908447232871,218844,-0.30318333912920553,0.040956772186079904,Contrast 3,COHORTexposed,1,NA,CPITF,NA,NA,NA
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,NA,NA,NA
-0.6517463053746511,0.10160286598106456,218844,-0.8508879226975377,-0.4526046880517645,Contrast 3,COHORThistorical,1,NA,CPITF,Overlap,NA,NA
-0.2377620820231236,0.09047683185857312,218844,-0.4150966724659269,-0.06042749158032029,Contrast 3,COHORTexposed,1,NA,CPITF,Overlap,NA,NA
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,Overlap,NA,NA
-0.36980788408172816,0.12278061030783054,218844,-0.610457880285076,-0.1291578878783803,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryMale,1
0.008799810284352394,0.13240427250955894,218844,-0.2507125638343831,0.2683121844030879,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
-0.6460299880728444,0.10513528293485869,218844,-0.8520951426251674,-0.4399648335205214,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryFemale,1
-0.23915235342110697,0.11314107614676212,218844,-0.46090886266876074,-0.017395844173453218,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
-0.6541711328692821,0.14958503830566736,218844,-0.9473578079483901,-0.3609844577901741,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category18 to 39,1
-0.35025296348843404,0.17272427572274207,218844,-0.6887925439050084,-0.011713383071859595,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category18 to 39,1
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category18 to 39,1
-0.23062031024543023,0.11942733112349527,218844,-0.46469787924748096,0.0034572587566204793,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category40 to 64,1
-0.1652029423439172,0.13839034267003644,218844,-0.43644801397718863,0.10604212928935425,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category40 to 64,1
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category40 to 64,1
-0.7588534607202027,0.1369969066532206,218844,-1.0273673977605151,-0.4903395236798903,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category65 plus,1
0.0707600889325734,0.13913484766534642,218844,-0.20194421249150557,0.3434643903566524,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category65 plus,1
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category65 plus,1
-0.4974606398860504,0.11990149269214741,206857,-0.7324675655626594,-0.26245371420944147,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
-0.10417573430455532,0.12467236754771482,206857,-0.34853357469807633,0.14018210608896572,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0,0,206857,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
-0.6975657967556367,0.12225558847402385,206857,-0.9371867501647234,-0.45794484334654995,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
-0.17830075022602981,0.14538114136359265,206857,-0.4632477872986714,0.10664628684661176,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0,0,206857,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
-0.24963801784412193,0.1881325556525157,206857,-0.6183778269230527,0.1191017912348088,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
-0.13212444923247715,0.2178813178305623,206857,-0.5591718321803792,0.294922933715425,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0,0,206857,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
-1.0241350917412801,0.4175920885367195,218844,-1.8426155852732502,-0.20565459820930998,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,hospitalization,1
-0.3793709156111662,0.22487699382384815,218844,-0.8201298235059086,0.061387992283576165,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
-0.48917103648790206,0.09686321743589757,218844,-0.6790229426622613,-0.29931913031354285,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,,1
-0.10742483085101687,0.09694671903298253,218844,-0.29744040015566264,0.08259073845362891,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,,1
0,0,218844,0,0,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,,1
