Estimate,SE,dfcom,LCI,UCI,term,exposure,exposure_value,modifier_value,outcome,modifier_var,modifier1,modifier1_value
-0.2702591689509171,0.1439032132831733,218843,-0.5523094669859367,0.011791129084102514,Contrast 3,COHORThistorical,1,NA,CPITF,NA,NA,NA
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,NA,NA,NA
0.46630511563303173,0.12909046914391048,218843,0.2132877961109672,0.7193224351550962,Contrast 3,COHORTunexposed,1,NA,CPITF,NA,NA,NA
-0.2177180699398007,0.15671030429903035,218843,-0.5248702663659002,0.08943412648629878,Contrast 3,COHORThistorical,1,NA,CPITF,Overlap,NA,NA
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,Overlap,NA,NA
0.43979535527098373,0.13213231899967773,218843,0.1808160100316154,0.6987747005103521,Contrast 3,COHORTunexposed,1,NA,CPITF,Overlap,NA,NA
0.10354870628259172,0.25057548650720035,218843,-0.387579247271521,0.5946766598367044,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryMale,1
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
0.6588439224878202,0.2332499898214091,218843,0.20167394243785836,1.116013902537782,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
-0.4787076849673009,0.17176846190758221,218843,-0.8153738703061619,-0.14204149962843976,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryFemale,1
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
0.3469096406735054,0.15167178483734936,218843,0.04963294239230065,0.6441863389547101,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
-0.14735316468861234,0.2338427391169564,218843,-0.6056849333578469,0.31097860398062216,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category18 to 39,1
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category18 to 39,1
0.5788637921614128,0.21020853024710062,218843,0.1668550728770956,0.99087251144573,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category18 to 39,1
-0.2590354315584462,0.21248195279644183,218843,-0.6755000590394722,0.15742919592257976,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category40 to 64,1
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category40 to 64,1
0.5037383296733171,0.19077605915636836,218843,0.1298172537268351,0.877659405619799,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category40 to 64,1
-0.5189962140887584,0.3144349413035267,218843,-1.1352886990436708,0.097296270866154,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category65 plus,1
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category65 plus,1
0.11512727947417178,0.2852149756135925,218843,-0.4438940727284695,0.674148631676813,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category65 plus,1
0.2471666347191228,0.25287961633718226,206856,-0.24847741330175438,0.7428106827400001,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0,0,206856,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0.7890054222972744,0.23852622497204878,206856,0.32149402135205885,1.2565168232424901,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
-0.38597718897181243,0.22180272580728522,206856,-0.8207105315540915,0.04875615361046659,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0,0,206856,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0.3383578477722718,0.19127513638999274,206856,-0.036541419552113985,0.7132571150966576,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
-0.8722961766088186,0.3019935067203923,206856,-1.4642034497807876,-0.28038890343684975,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0,0,206856,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0.017471203322994566,0.2773761722878712,206856,-0.526186094361233,0.5611285010072221,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
-1.4577617579398217,0.8283825142864386,218843,-3.081391485941241,0.16586797006159792,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,hospitalization,1
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
-0.5132618981010163,0.37411947731881773,218843,-1.246536073645899,0.22001227744386642,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
-0.1824321284370357,0.15798671729863245,218843,-0.4920860943423553,0.12722183746828386,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,,1
0,0,218843,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,,1
0.566483779412348,0.1343797442061085,218843,0.30309948076837534,0.8298680780563206,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,,1
