Estimate,SE,dfcom,LCI,UCI,term,exposure,exposure_value,modifier_value,outcome,modifier_var,modifier1,modifier1_value
-0.39911042824743137,0.09897171598581846,218844,-0.5930949915796355,-0.2051258649152272,Contrast 3,COHORThistorical,1,NA,CPITF,NA,NA,NA
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,NA,NA,NA
0.1311132834715628,0.0877908447232871,218844,-0.040956772186079904,0.30318333912920553,Contrast 3,COHORTunexposed,1,NA,CPITF,NA,NA,NA
-0.4139842233515275,0.10452292466148744,218844,-0.6188491556880429,-0.20911929101501214,Contrast 3,COHORThistorical,1,NA,CPITF,Overlap,NA,NA
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,Overlap,NA,NA
0.2377620820231236,0.09047683185857312,218844,0.06042749158032029,0.4150966724659269,Contrast 3,COHORTunexposed,1,NA,CPITF,Overlap,NA,NA
-0.3786076943660805,0.14913751588186897,218844,-0.6709172254945437,-0.08629816323761735,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryMale,1
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
-0.008799810284352394,0.13240427250955894,218844,-0.2683121844030879,0.2507125638343831,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryMale,1
-0.4068776346517374,0.1242320495294036,218844,-0.6503724517293684,-0.16338281757410633,Contrast 3,COHORThistorical,1,NA,CPITF,sex_category,sex_categoryFemale,1
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
0.23915235342110697,0.11314107614676212,218844,0.017395844173453218,0.46090886266876074,Contrast 3,COHORTunexposed,1,NA,CPITF,sex_category,sex_categoryFemale,1
-0.30391816938084804,0.19268765465981413,218844,-0.6815859725140837,0.07374963375238763,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category18 to 39,1
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category18 to 39,1
0.35025296348843404,0.17272427572274207,218844,0.011713383071859595,0.6887925439050084,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category18 to 39,1
-0.06541736790151303,0.14728484806814698,218844,-0.35409567011508114,0.22326093431205507,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category40 to 64,1
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category40 to 64,1
0.1652029423439172,0.13839034267003644,218844,-0.10604212928935425,0.43644801397718863,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category40 to 64,1
-0.8296135496527759,0.16684669250358547,218844,-1.1566330669598033,-0.5025940323457484,Contrast 3,COHORThistorical,1,NA,CPITF,age_category,age_category65 plus,1
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,age_category,age_category65 plus,1
-0.0707600889325734,0.13913484766534642,218844,-0.3434643903566524,0.20194421249150557,Contrast 3,COHORTunexposed,1,NA,CPITF,age_category,age_category65 plus,1
-0.3932849055814951,0.14099041979530916,206857,-0.6696261283803011,-0.11694368278268913,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0,0,206857,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
0.10417573430455532,0.12467236754771482,206857,-0.14018210608896572,0.34853357469807633,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryHispanic,1
-0.5192650465296069,0.16123468986605566,206857,-0.835285038667076,-0.20324505439213786,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0,0,206857,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
0.17830075022602981,0.14538114136359265,206857,-0.10664628684661176,0.4632477872986714,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH White,1
-0.1175135686116448,0.2293753598028296,206857,-0.5670892738251908,0.3320621366019012,Contrast 3,COHORThistorical,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0,0,206857,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
0.13212444923247715,0.2178813178305623,206857,-0.294922933715425,0.5591718321803792,Contrast 3,COHORTunexposed,1,NA,CPITF,raceeth_category,raceeth_categoryNH Black,1
-0.6447641761301139,0.4569674516888672,218844,-1.5404203814402937,0.2508920291800658,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,hospitalization,1
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
0.3793709156111662,0.22487699382384815,218844,-0.061387992283576165,0.8201298235059086,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,hospitalization,1
-0.3817462056368852,0.10341301603475281,218844,-0.5844357170650007,-0.1790566942087697,Contrast 3,COHORThistorical,1,NA,CPITF,hospitalization_category,,1
0,0,218844,0,0,Contrast 3,COHORTexposed,1,NA,CPITF,hospitalization_category,,1
0.10742483085101687,0.09694671903298253,218844,-0.08259073845362891,0.29744040015566264,Contrast 3,COHORTunexposed,1,NA,CPITF,hospitalization_category,,1
