Estimate,SE,dfcom,LCI,UCI,term,exposure,exposure_value,modifier_value,outcome,modifier_var,modifier1,modifier1_value
-0.24373059992523505,0.030778929032238573,218713,-0.30405730082842264,-0.18340389902204746,Contrast 3,COHORThistorical,1,NA,CPIT2DM,NA,NA,NA
0.1681207220540742,0.026109457769320468,218713,0.11694618482620608,0.2192952592819423,Contrast 3,COHORTexposed,1,NA,CPIT2DM,NA,NA,NA
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,NA,NA,NA
-0.20428797608129426,0.032554930026535166,218713,-0.2680956389333032,-0.14048031322928534,Contrast 3,COHORThistorical,1,NA,CPIT2DM,Overlap,NA,NA
0.12934970921431946,0.026288321730264175,218713,0.07782459862300167,0.18087481980563724,Contrast 3,COHORTexposed,1,NA,CPIT2DM,Overlap,NA,NA
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,Overlap,NA,NA
-0.14487374200540154,0.04169209326736783,218713,-0.22659024480944248,-0.0631572392013606,Contrast 3,COHORThistorical,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0.2097581742405681,0.03889726582249903,218713,0.13351953322847002,0.2859968152526662,Contrast 3,COHORTexposed,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,sex_category,sex_categoryMale,1
-0.283440766023732,0.04018744149320089,218713,-0.36220815135040574,-0.2046733806970583,Contrast 3,COHORThistorical,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0.1521181832864221,0.0342523041764412,218713,0.08498366710059735,0.21925269947224685,Contrast 3,COHORTexposed,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,sex_category,sex_categoryFemale,1
-0.2540755507071499,0.09173051842929299,218713,-0.43386736682856414,-0.07428373458573562,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category18 to 39,1
0.18930190595996654,0.08067818210093894,218713,0.031172669042126233,0.34743114287780685,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category18 to 39,1
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category18 to 39,1
-0.24423315440601773,0.03973711182458643,218713,-0.3221178935822071,-0.16634841522982832,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0.19299396119838744,0.034805657291775816,218713,0.12477487290650684,0.261213049490268,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category40 to 64,1
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category40 to 64,1
-0.14120048229475607,0.04566084451584586,218713,-0.23069573754581396,-0.05170522704369819,Contrast 3,COHORThistorical,1,NA,CPIT2DM,age_category,age_category65 plus,1
0.1390108612953393,0.04293831653996661,218713,0.054851760877004746,0.22316996171367384,Contrast 3,COHORTexposed,1,NA,CPIT2DM,age_category,age_category65 plus,1
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,age_category,age_category65 plus,1
-0.23885980440126817,0.06022968584521596,206727,-0.3569099886578915,-0.12080962014464489,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0.06719727385806548,0.054227800811227855,206727,-0.039089215731941115,0.1734837634480721,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
0,0,206727,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryHispanic,1
-0.18432094056581247,0.04328646066528517,206727,-0.2691624034697714,-0.09947947766185353,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0.2335600172916848,0.04046653025151983,206727,0.15424561799870593,0.31287441658466364,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
0,0,206727,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH White,1
-0.24802908079391786,0.05181732037571554,206727,-0.34959102873032033,-0.1464671328575154,Contrast 3,COHORThistorical,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0.16678863400270633,0.04382433294783342,206727,0.08089294142495282,0.2526843265804598,Contrast 3,COHORTexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0,0,206727,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,raceeth_category,raceeth_categoryNH Black,1
0.06598413845774084,0.07383772645438798,218713,-0.0787378053928596,0.21070608230834129,Contrast 3,COHORThistorical,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0.28000770745978554,0.04389385450053067,218713,0.19397575263874545,0.36603966228082563,Contrast 3,COHORTexposed,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,hospitalization_category,hospitalization,1
-0.2631048149456779,0.03296801587974846,218713,-0.32772212606998485,-0.19848750382137093,Contrast 3,COHORThistorical,1,NA,CPIT2DM,hospitalization_category,,1
0.14153284336300087,0.032343691178622985,218713,0.07813920865289982,0.20492647807310194,Contrast 3,COHORTexposed,1,NA,CPIT2DM,hospitalization_category,,1
0,0,218713,0,0,Contrast 3,COHORTunexposed,1,NA,CPIT2DM,hospitalization_category,,1
